id,purchase_id,product_id,amount,price,discount,marketing_rule
93457-3,93457,2592,1,416,19,0
81789-0,81789,1163,1,201,31,0
81789-1,81789,1617,1,131,85,0
81789-2,81789,2471,2,899,22,0
81789-3,81789,1375,1,892,29,0
81789-4,81789,2019,1,630,89,0
81789-5,81789,1655,1,406,50,0
81789-6,81789,3158,3,413,61,0
37842-0,37842,1899,1,232,39,0
37842-1,37842,1650,1,308,29,0
54715-0,54715,2485,1,851,64,0
54715-1,54715,1245,1,438,78,0
54715-2,54715,1998,1,109,34,0
54715-3,54715,2857,1,145,31,1
54715-4,54715,2592,1,706,74,1
31753-0,31753,2105,1,472,24,0
31753-1,31753,1379,2,561,44,0
31753-2,31753,2417,3,742,82,1
31753-3,31753,1251,2,782,11,0
31753-4,31753,2124,2,519,71,0
31753-5,31753,2235,2,366,90,1
31753-6,31753,1381,1,413,58,1
63132-0,63132,1890,1,514,13,0
63132-1,63132,1823,1,916,64,1
63132-2,63132,1752,1,508,38,0
63132-3,63132,2548,2,149,78,1
63132-4,63132,2153,1,297,81,0
63132-5,63132,1653,1,386,56,0
71669-0,71669,1251,3,668,57,0
71669-1,71669,2154,1,940,6,1
71669-2,71669,1852,1,107,87,0
9832-0,9832,3158,1,100,60,0
9832-1,9832,1843,3,605,46,1
9832-2,9832,1929,1,238,75,0
9832-3,9832,3111,1,828,78,0
9832-4,9832,2909,1,279,84,0
9832-5,9832,2577,1,770,25,0
9832-6,9832,1166,1,429,15,1
9832-7,9832,1169,3,779,25,0
9832-8,9832,1929,1,485,69,1
9832-9,9832,2139,1,332,55,0
1078-0,1078,2241,3,359,92,1
1078-1,1078,2440,1,458,37,1
1078-2,1078,1659,1,834,75,0
1078-3,1078,3067,1,422,59,1
1078-4,1078,1399,1,821,79,0
1078-5,1078,3111,1,596,86,0
1078-6,1078,2177,1,678,3,1
1078-7,1078,2213,1,651,48,0
1078-8,1078,2812,2,213,70,1
1078-9,1078,1690,1,581,80,1
89356-0,89356,2266,3,106,95,1
89356-1,89356,1294,1,941,58,0
64490-0,64490,2472,2,484,63,0
86373-0,86373,2589,1,332,80,1
86373-1,86373,2925,1,141,27,0
86373-2,86373,2471,1,185,63,0
86373-3,86373,3030,1,797,88,1
86373-4,86373,2683,1,309,86,1
86373-5,86373,2112,2,187,66,0
86373-6,86373,2168,3,635,80,0
86373-7,86373,3067,2,908,3,0
86373-8,86373,2400,1,646,34,1
612-0,612,3111,2,546,70,1
612-1,612,2436,1,753,36,1
612-2,612,2750,1,289,65,0
612-3,612,1989,3,356,35,0
612-4,612,1128,1,956,33,0
612-5,612,2742,1,466,34,1
612-6,612,1843,1,410,11,0
612-7,612,3158,1,704,26,0
612-8,612,1341,1,964,86,0
612-9,612,2266,1,879,38,1
84597-0,84597,2026,2,882,20,0
84597-1,84597,2742,1,917,33,0
84597-2,84597,1908,1,861,45,0
84597-3,84597,2902,1,653,87,0
84597-4,84597,1542,1,559,4,0
84597-5,84597,1233,1,369,96,0
84597-6,84597,1485,3,823,17,1
84597-7,84597,2417,1,511,13,0
84597-8,84597,2128,3,480,90,0
84597-9,84597,3017,1,711,12,1
49498-0,49498,2589,1,915,37,0
49498-1,49498,1512,1,787,68,0
6248-0,6248,2177,3,622,94,1
52570-0,52570,1057,1,544,14,1
52570-1,52570,1662,1,454,37,1
65693-0,65693,2736,1,839,6,1
329-0,329,1671,1,218,97,0
329-1,329,2787,2,699,88,1
329-2,329,2436,1,525,6,0
329-3,329,2919,1,793,77,0
329-4,329,2060,1,314,82,1
90394-0,90394,3055,1,263,48,1
90394-1,90394,1912,1,342,1,0
90394-2,90394,2440,1,897,18,0
90394-3,90394,2130,1,831,92,1
60091-0,60091,1215,2,481,34,0
63562-0,63562,2470,1,246,0,1
63562-1,63562,1604,3,501,56,0
63562-2,63562,2571,1,218,65,1
63562-3,63562,2458,1,873,40,0
63562-4,63562,1874,1,734,83,0
63562-5,63562,2342,1,111,80,1
63562-6,63562,2127,2,171,91,0
63562-7,63562,2909,1,500,96,0
63562-8,63562,2026,1,727,42,1
63562-9,63562,1800,1,585,93,1
50554-0,50554,2436,3,967,16,1
76574-0,76574,2536,2,669,44,0
76574-1,76574,2700,1,651,84,0
76574-2,76574,2417,1,651,78,0
76574-3,76574,2750,1,284,73,0
76574-4,76574,2400,1,667,46,1
76574-5,76574,3111,1,134,63,1
76574-6,76574,1566,2,336,99,1
18134-0,18134,1419,1,466,18,0
18134-1,18134,2154,2,159,96,1
18134-2,18134,1621,3,266,42,0
18134-3,18134,1621,1,229,91,1
18134-4,18134,1306,1,441,66,0
31437-0,31437,2203,1,274,51,1
31437-1,31437,2027,1,436,4,1
56455-0,56455,1870,1,480,4,1
56455-1,56455,2027,1,951,62,0
56455-2,56455,2431,1,866,8,1
14777-0,14777,2128,2,964,51,1
14777-1,14777,2213,2,662,49,1
14777-2,14777,2536,1,547,77,1
14777-3,14777,2857,1,823,51,1
85246-0,85246,1942,1,941,29,1
85246-1,85246,2177,1,702,43,0
85246-2,85246,1843,1,637,52,1
85246-3,85246,1209,2,802,71,0
85246-4,85246,2750,1,107,19,1
85246-5,85246,2241,2,651,53,0
85246-6,85246,1245,1,838,62,1
85246-7,85246,2342,3,531,68,0
9893-0,9893,2313,1,671,19,0
9893-1,9893,2342,1,723,50,0
9893-2,9893,3042,1,241,48,1
9893-3,9893,2458,1,262,22,1
9893-4,9893,1363,1,914,94,0
9893-5,9893,2770,1,903,37,1
9893-6,9893,3053,1,428,78,1
92122-0,92122,1294,1,514,90,0
92122-1,92122,1057,1,806,12,1
92122-2,92122,2168,1,690,84,1
92122-3,92122,2436,3,550,43,0
92122-4,92122,3053,1,255,86,0
6211-0,6211,1934,1,590,5,0
49002-0,49002,1133,1,572,59,0
49002-1,49002,2980,1,623,40,0
2109-0,2109,2228,1,242,66,0
2109-1,2109,2112,1,681,51,1
9837-0,9837,2168,1,155,86,1
9837-1,9837,1804,2,206,79,0
9837-2,9837,1199,1,297,17,0
9837-3,9837,1450,1,343,84,1
9837-4,9837,1542,1,462,4,0
9837-5,9837,2537,1,229,21,0
9837-6,9837,2548,1,437,52,0
9837-7,9837,2902,1,981,92,1
9837-8,9837,1363,1,521,96,0
4565-0,4565,2140,2,879,10,0
4565-1,4565,2235,1,625,96,0
4565-2,4565,2241,1,971,19,1
52738-0,52738,2306,1,586,17,1
52738-1,52738,2177,1,867,33,1
52738-2,52738,2470,1,183,37,1
52738-3,52738,1812,1,615,75,1
52738-4,52738,2048,1,941,82,1
52738-5,52738,1617,2,291,49,1
52738-6,52738,2257,1,558,31,0
52738-7,52738,2916,2,405,93,1
56104-0,56104,2048,2,498,59,0
56104-1,56104,1251,2,208,53,1
56104-2,56104,2763,1,723,90,0
56104-3,56104,1998,2,191,67,0
31325-0,31325,2577,2,291,49,0
31325-1,31325,1804,1,780,96,0
31325-2,31325,2485,1,423,23,0
31325-3,31325,2168,1,727,37,0
31325-4,31325,2513,2,161,30,1
31325-5,31325,2812,1,519,48,0
31325-6,31325,1542,1,804,12,1
31325-7,31325,1375,1,252,23,1
49740-0,49740,2431,1,335,15,0
49740-1,49740,2212,1,824,70,1
49740-2,49740,1655,1,681,37,0
77846-0,77846,1668,1,919,100,0
77846-1,77846,2511,1,970,92,1
77846-2,77846,2112,3,909,32,0
77846-3,77846,1233,2,646,31,0
77846-4,77846,1163,1,404,55,1
38972-0,38972,1227,1,572,65,0
38972-1,38972,1899,1,706,14,1
38972-2,38972,1485,1,287,4,0
38972-3,38972,2625,2,753,10,1
38972-4,38972,1057,1,228,83,1
12114-0,12114,1566,1,332,42,1
12114-1,12114,2787,2,333,49,0
12114-2,12114,1375,1,355,78,0
12114-3,12114,2436,1,691,14,1
12114-4,12114,2933,1,434,20,1
12114-5,12114,2513,1,709,66,1
12114-6,12114,2664,2,446,25,1
12114-7,12114,2212,1,557,96,0
87287-0,87287,1512,3,299,99,0
87287-1,87287,2127,1,722,89,1
87287-2,87287,1312,2,321,47,0
33877-0,33877,2458,2,796,61,0
3074-0,3074,2812,1,576,0,0
3074-1,3074,1470,1,851,83,0
3074-2,3074,1890,1,719,32,0
3074-3,3074,1128,1,423,58,0
3074-4,3074,1650,3,122,47,1
3074-5,3074,2128,1,163,18,1
3074-6,3074,1542,3,991,23,1
3074-7,3074,1163,1,729,57,1
3074-8,3074,1566,1,997,60,1
3074-9,3074,2407,1,406,78,0
99268-0,99268,1399,1,464,37,1
99268-1,99268,1312,2,310,37,1
99268-2,99268,2592,1,326,70,0
99268-3,99268,1163,2,829,2,1
99268-4,99268,1375,2,997,31,0
99268-5,99268,3030,2,706,12,1
99268-6,99268,1199,1,365,33,0
99268-7,99268,2128,1,811,43,1
99268-8,99268,1245,1,778,47,0
27078-0,27078,2832,1,137,19,0
27078-1,27078,2027,1,736,95,1
27078-2,27078,2257,1,564,99,1
27078-3,27078,2577,1,134,42,0
27078-4,27078,2589,1,522,52,1
27078-5,27078,2458,1,174,47,0
27078-6,27078,2916,3,610,34,1
27078-7,27078,3067,1,137,47,0
54214-0,54214,1289,3,779,37,0
54214-1,54214,1057,1,433,98,1
54214-2,54214,2700,1,885,7,0
54214-3,54214,2627,2,510,60,0
54214-4,54214,1381,1,513,23,0
54214-5,54214,2400,1,792,69,1
54214-6,54214,1653,1,683,26,0
46547-0,46547,1057,1,638,92,1
46547-1,46547,2252,2,314,80,1
46547-2,46547,2787,1,581,40,1
46547-3,46547,1086,1,856,84,1
46547-4,46547,2342,2,970,54,1
46547-5,46547,2407,1,318,80,0
46547-6,46547,2306,1,810,52,0
46547-7,46547,2700,2,501,29,0
46547-8,46547,2169,2,805,54,1
25892-0,25892,2471,1,212,47,0
25892-1,25892,2770,1,916,38,0
25892-2,25892,1852,1,717,55,0
25892-3,25892,1899,1,363,31,0
25892-4,25892,1182,1,309,46,1
25892-5,25892,1419,2,600,10,1
25892-6,25892,1202,1,836,60,1
45367-0,45367,1875,1,133,93,1
59030-0,59030,2130,1,544,96,1
23506-0,23506,2548,1,835,92,0
23506-1,23506,1217,1,925,51,1
23506-2,23506,1650,2,177,36,1
27867-0,27867,1128,2,634,33,1
27867-1,27867,2140,2,911,100,1
27867-2,27867,1604,1,852,99,0
27867-3,27867,1908,2,706,56,1
27867-4,27867,1209,1,358,48,1
27867-5,27867,2203,2,568,56,1
27867-6,27867,2536,1,930,9,0
27867-7,27867,1908,3,913,13,0
27867-8,27867,1849,1,238,82,1
27867-9,27867,2909,1,867,59,1
20771-0,20771,3067,1,478,1,0
20771-1,20771,1852,1,570,86,0
20771-2,20771,2612,2,395,9,1
20771-3,20771,3042,3,848,41,1
20771-4,20771,1903,2,937,21,1
20771-5,20771,2407,1,610,15,1
20771-6,20771,2775,1,274,52,0
20771-7,20771,2592,1,140,52,0
9098-0,9098,2980,1,441,77,0
9098-1,9098,1498,1,507,44,0
9098-2,9098,1934,3,993,90,1
9098-3,9098,1690,1,684,66,0
9098-4,9098,3021,1,927,22,0
64899-0,64899,2060,1,773,80,1
64899-1,64899,2400,2,169,5,1
64899-2,64899,2400,1,331,95,1
64899-3,64899,1671,2,614,58,1
64899-4,64899,2902,3,1000,79,1
64899-5,64899,2212,3,775,12,1
64899-6,64899,1081,1,810,25,1
57664-0,57664,2228,2,820,47,0
90164-0,90164,2241,1,937,64,0
90164-1,90164,1209,1,595,72,1
90164-2,90164,1800,1,793,38,0
90164-3,90164,2241,2,268,69,1
90164-4,90164,1852,2,212,90,0
90164-5,90164,2537,1,678,61,0
90164-6,90164,1942,3,639,89,0
90164-7,90164,2982,3,321,9,1
53682-0,53682,1086,2,782,84,1
53682-1,53682,2485,2,119,69,0
53682-2,53682,1227,1,384,63,1
53682-3,53682,1852,2,796,31,1
53682-4,53682,2112,1,879,35,0
53682-5,53682,1379,1,432,64,1
53682-6,53682,2246,2,505,67,1
37331-0,37331,1182,1,778,41,0
37331-1,37331,2436,1,951,43,1
37331-2,37331,1182,1,645,38,0
3670-0,3670,2770,1,481,29,1
3670-1,3670,2902,2,334,90,1
3670-2,3670,1512,1,887,98,1
3670-3,3670,2742,1,972,85,1
3670-4,3670,1651,2,723,3,1
70860-0,70860,1659,1,116,28,1
31636-0,31636,1251,1,245,72,0
31636-1,31636,1314,1,471,98,1
31636-2,31636,1166,1,267,47,0
31636-3,31636,2577,1,263,49,0
31636-4,31636,2332,2,394,42,0
31636-5,31636,2683,2,482,67,1
88661-0,88661,1870,2,751,64,1
88661-1,88661,2252,1,281,45,0
88661-2,88661,2019,1,317,27,0
65099-0,65099,2787,1,953,24,0
65099-1,65099,2482,1,403,5,1
65099-2,65099,1381,1,971,7,1
65099-3,65099,1566,1,806,33,0
65099-4,65099,2130,1,876,47,0
29091-0,29091,1650,1,321,47,0
29091-1,29091,2193,2,534,28,1
29091-2,29091,3067,1,696,18,1
29091-3,29091,2742,1,370,5,0
29091-4,29091,1874,1,931,75,0
29091-5,29091,2683,1,646,28,1
29091-6,29091,3067,1,126,61,0
29091-7,29091,2909,1,841,97,0
29091-8,29091,1843,1,492,3,0
6222-0,6222,3158,1,134,94,1
40320-0,40320,2446,3,127,38,0
40320-1,40320,2048,1,709,47,1
40320-2,40320,1202,1,499,91,0
40320-3,40320,1843,3,489,22,1
40320-4,40320,2266,3,905,90,1
40320-5,40320,1785,1,326,58,0
40320-6,40320,1163,1,372,66,0
40320-7,40320,1702,3,968,51,1
81122-0,81122,1662,1,450,22,1
81122-1,81122,2019,1,187,16,1
81122-2,81122,2400,1,317,36,1
81122-3,81122,2925,2,337,28,0
81122-4,81122,1573,2,919,26,1
81122-5,81122,1573,1,772,45,0
81122-6,81122,1399,3,592,95,1
81122-7,81122,2736,1,784,41,1
25941-0,25941,1128,1,870,69,0
25941-1,25941,2767,3,330,72,0
25941-2,25941,2750,1,223,79,0
25941-3,25941,1875,1,744,65,1
25941-4,25941,2154,1,756,37,1
25941-5,25941,2140,1,680,61,1
8319-0,8319,1823,1,385,93,1
8319-1,8319,1573,1,130,71,0
8319-2,8319,2942,1,882,95,1
8319-3,8319,2458,3,864,100,1
8319-4,8319,1671,1,448,36,0
8319-5,8319,1998,1,840,0,0
8319-6,8319,1227,1,278,11,1
8319-7,8319,2470,1,134,67,1
8319-8,8319,1942,1,856,73,0
13175-0,13175,2774,1,525,98,0
13175-1,13175,1289,1,200,39,1
13175-2,13175,2281,1,981,12,1
13175-3,13175,2548,2,858,41,0
13175-4,13175,2252,1,775,48,1
13175-5,13175,1232,1,539,24,1
13175-6,13175,1671,1,558,52,1
76475-0,76475,2027,1,188,59,0
76475-1,76475,1638,2,621,83,1
76475-2,76475,1312,2,593,63,1
76475-3,76475,3030,1,714,69,1
76475-4,76475,2048,2,809,96,0
76475-5,76475,2228,1,326,35,1
76475-6,76475,1232,1,502,43,0
76475-7,76475,2181,3,513,39,1
7804-0,7804,3055,1,956,52,0
97046-0,97046,1169,1,424,18,0
97046-1,97046,2472,2,701,27,0
97046-2,97046,1086,1,268,36,1
42738-0,42738,2475,1,831,50,1
42738-1,42738,1785,1,626,24,0
42738-2,42738,2395,1,735,3,1
42738-3,42738,1671,1,978,65,0
42738-4,42738,1169,1,353,80,1
42738-5,42738,2446,1,511,96,1
42738-6,42738,2577,1,400,94,0
42738-7,42738,1671,1,178,97,0
55169-0,55169,1399,3,652,7,1
55169-1,55169,1870,2,330,45,1
55169-2,55169,1880,1,213,92,1
55169-3,55169,2763,1,656,26,0
55169-4,55169,1852,3,638,38,1
91890-0,91890,2266,1,532,29,1
91890-1,91890,2127,1,620,58,1
80408-0,80408,1573,1,985,19,1
80408-1,80408,1650,1,457,7,0
13428-0,13428,2787,1,448,78,1
13428-1,13428,2571,1,780,17,1
20170-0,20170,2656,3,173,72,0
20170-1,20170,1638,2,467,15,1
20170-2,20170,1822,1,790,85,0
20170-3,20170,2664,1,142,71,0
20170-4,20170,1875,1,450,60,1
20170-5,20170,2472,1,296,76,0
46030-0,46030,2742,1,565,91,0
97639-0,97639,2332,1,446,34,1
97639-1,97639,2026,1,986,53,1
97639-2,97639,2548,1,388,44,1
97639-3,97639,2235,1,709,90,1
97639-4,97639,1470,1,367,82,1
97639-5,97639,1498,1,928,80,1
58070-0,58070,1251,1,353,12,1
58070-1,58070,1752,1,476,92,1
7978-0,7978,2128,1,468,33,0
7978-1,7978,2857,1,374,27,0
7978-2,7978,1233,1,509,4,1
7978-3,7978,2857,1,568,71,1
7978-4,7978,1797,1,809,90,1
7978-5,7978,1232,1,581,62,0
7978-6,7978,2767,2,724,29,0
7978-7,7978,1653,1,334,66,0
7978-8,7978,2019,1,865,91,1
7978-9,7978,2577,1,195,23,0
29338-0,29338,2342,1,644,25,1
29338-1,29338,1621,1,707,70,1
29338-2,29338,2037,3,749,69,0
29338-3,29338,2212,1,864,73,0
29338-4,29338,1057,1,746,36,1
29338-5,29338,2252,2,890,90,0
61741-0,61741,1485,3,329,93,0
61741-1,61741,1233,1,983,26,0
61741-2,61741,2228,1,240,87,0
61741-3,61741,1749,1,742,70,1
61741-4,61741,2153,1,463,60,1
38204-0,38204,1566,1,294,74,0
38204-1,38204,1929,1,880,22,0
56425-0,56425,1573,1,544,57,0
56425-1,56425,2130,1,136,7,1
56425-2,56425,2775,3,140,23,0
56425-3,56425,1749,1,267,67,1
56425-4,56425,2471,2,296,71,0
56425-5,56425,2592,1,560,51,1
56425-6,56425,1306,2,573,11,0
56425-7,56425,2153,1,151,34,1
56425-8,56425,1086,3,325,30,1
28520-0,28520,1929,1,493,54,1
28520-1,28520,2407,1,451,78,1
28520-2,28520,1655,1,545,37,0
28520-3,28520,1128,2,280,39,1
28520-4,28520,2903,2,117,63,1
28520-5,28520,1399,1,801,11,0
28520-6,28520,3019,1,709,50,0
28520-7,28520,2342,1,221,89,1
28520-8,28520,1306,1,711,17,0
28520-9,28520,1217,2,575,5,1
88943-0,88943,1875,3,916,32,0
88943-1,88943,1233,3,129,51,1
88943-2,88943,1215,1,204,64,1
88943-3,88943,3111,1,339,7,0
51716-0,51716,2266,1,334,88,0
51716-1,51716,2313,1,719,56,1
51716-2,51716,1647,3,289,21,1
51716-3,51716,2592,1,906,95,1
51716-4,51716,1804,1,154,9,0
51716-5,51716,1182,1,332,48,1
16426-0,16426,1899,1,123,94,0
16426-1,16426,2278,3,927,99,1
16426-2,16426,2511,1,103,49,0
16426-3,16426,2252,1,311,11,1
16426-4,16426,3042,2,275,82,1
16426-5,16426,2177,3,380,5,1
44952-0,44952,2916,1,228,60,0
44952-1,44952,1929,1,994,6,1
33454-0,33454,2577,2,584,50,0
33454-1,33454,1245,2,427,56,1
33454-2,33454,2536,1,790,85,0
33454-3,33454,1251,1,222,81,1
33454-4,33454,2407,2,438,38,1
33454-5,33454,2095,1,980,20,0
33454-6,33454,1617,1,211,21,1
42040-0,42040,3042,1,457,32,0
42040-1,42040,3042,1,226,46,0
42040-2,42040,1638,2,940,96,1
42040-3,42040,3030,1,531,60,1
71409-0,71409,2212,3,759,46,0
71409-1,71409,1289,2,954,55,1
71409-2,71409,2683,1,267,2,1
71409-3,71409,1908,1,390,62,0
71409-4,71409,3111,1,615,21,1
44282-0,44282,2168,1,658,77,0
44282-1,44282,2919,3,705,11,1
44282-2,44282,2858,2,951,20,0
44282-3,44282,2548,1,526,22,0
44282-4,44282,1874,1,864,56,1
29227-0,29227,2511,1,873,90,1
29227-1,29227,2925,1,147,10,0
29227-2,29227,1989,1,247,38,0
29227-3,29227,3030,1,382,18,1
29227-4,29227,2400,2,349,30,1
62169-0,62169,2168,1,302,22,0
62169-1,62169,2812,1,895,45,0
62169-2,62169,2193,2,812,91,1
62169-3,62169,2257,1,504,59,1
62169-4,62169,2410,1,274,14,0
62169-5,62169,2105,1,709,36,0
62169-6,62169,2026,1,109,98,1
62169-7,62169,1998,2,913,88,1
62169-8,62169,1998,1,444,56,0
62169-9,62169,2905,3,503,27,1
58598-0,58598,1749,1,947,64,0
58598-1,58598,1662,2,760,23,1
58598-2,58598,1729,1,282,3,1
58598-3,58598,1182,1,164,68,1
58598-4,58598,2019,1,448,41,0
58598-5,58598,2683,1,479,24,1
58598-6,58598,1498,2,987,58,0
58598-7,58598,2858,1,991,20,1
58598-8,58598,2169,1,733,88,0
58598-9,58598,1638,3,658,39,1
28922-0,28922,1880,1,814,56,0
28922-1,28922,2409,1,648,26,0
25156-0,25156,2925,3,831,36,0
25156-1,25156,1702,1,347,52,0
25156-2,25156,2228,1,652,69,0
25156-3,25156,2417,1,225,63,0
25156-4,25156,1515,2,461,37,0
25156-5,25156,1534,2,442,10,1
25156-6,25156,2683,3,519,29,1
25156-7,25156,1379,1,594,42,0
1642-0,1642,1233,1,161,20,1
1642-1,1642,1419,1,585,36,1
1642-2,1642,2140,1,371,22,1
1642-3,1642,2153,1,181,6,0
1642-4,1642,1823,2,224,62,1
1642-5,1642,2112,2,805,18,0
1642-6,1642,2482,1,686,30,0
1642-7,1642,1830,2,789,27,0
75549-0,75549,1912,1,310,98,0
75549-1,75549,2925,1,360,61,1
75549-2,75549,3053,1,718,55,1
75549-3,75549,1233,1,650,88,0
78118-0,78118,1081,1,319,90,1
78118-1,78118,1690,1,855,50,1
78118-2,78118,1934,1,169,79,1
78118-3,78118,2612,1,366,32,1
54786-0,54786,2857,1,132,92,0
54786-1,54786,1870,1,397,69,1
54786-2,54786,1822,2,866,48,1
54786-3,54786,1604,1,307,80,1
54786-4,54786,1086,1,447,57,0
54786-5,54786,1749,3,420,32,0
54786-6,54786,2513,2,951,89,0
54786-7,54786,2933,1,719,24,1
54786-8,54786,1929,1,455,23,1
22591-0,22591,2241,1,880,54,1
76864-0,76864,2395,1,911,94,0
76864-1,76864,1375,1,123,10,0
76864-2,76864,1375,2,336,46,1
76864-3,76864,1942,1,719,31,1
39553-0,39553,2763,1,245,17,1
39553-1,39553,2536,1,628,78,1
39553-2,39553,1899,1,799,94,0
39553-3,39553,1831,1,506,97,0
39553-4,39553,2130,1,576,39,1
39553-5,39553,1870,3,511,64,0
39553-6,39553,1812,3,966,10,1
39553-7,39553,1903,2,992,92,0
61756-0,61756,1604,1,311,36,1
45597-0,45597,1294,1,770,22,0
45597-1,45597,1470,1,493,39,1
74257-0,74257,2767,2,174,7,0
74257-1,74257,1702,1,602,2,0
74257-2,74257,1659,1,673,21,0
74257-3,74257,1233,1,254,34,1
74257-4,74257,2026,3,881,47,1
74257-5,74257,1245,1,853,91,1
74257-6,74257,3158,1,114,0,0
74257-7,74257,1470,1,441,55,0
74257-8,74257,1702,1,274,78,0
48711-0,48711,1651,2,772,42,0
48711-1,48711,2140,2,298,57,1
48711-2,48711,2409,1,840,97,1
48711-3,48711,1166,2,554,45,1
48711-4,48711,2169,3,321,63,1
48711-5,48711,2627,3,259,97,0
48711-6,48711,2431,3,360,76,1
48711-7,48711,2124,1,271,46,0
48711-8,48711,1375,2,537,63,1
48711-9,48711,1086,1,618,61,0
50424-0,50424,2446,1,602,93,1
50424-1,50424,1604,2,238,56,1
50424-2,50424,1812,1,333,10,0
50424-3,50424,2664,1,860,26,0
50424-4,50424,2139,1,664,39,0
50424-5,50424,2281,1,265,58,1
50424-6,50424,1653,2,350,81,0
50424-7,50424,1899,1,677,61,1
24857-0,24857,2127,3,828,11,0
24857-1,24857,2252,2,949,97,1
24857-2,24857,2105,1,758,10,0
24857-3,24857,1797,3,846,93,1
24857-4,24857,2475,1,606,76,0
24857-5,24857,1934,1,587,69,0
95571-0,95571,1251,1,598,15,1
95571-1,95571,1668,3,787,54,0
95571-2,95571,3111,1,502,50,0
95571-3,95571,1659,1,466,15,1
95571-4,95571,1133,1,599,17,1
69803-0,69803,1534,1,938,60,1
69803-1,69803,1627,1,711,14,1
69803-2,69803,2613,1,992,45,1
69803-3,69803,2417,1,132,0,1
69803-4,69803,2213,1,208,7,0
69803-5,69803,2700,2,314,68,1
69803-6,69803,1702,1,742,64,0
49825-0,49825,2060,1,135,92,1
49825-1,49825,1289,1,931,51,0
49825-2,49825,1573,1,636,79,1
49825-3,49825,1133,1,924,62,0
49825-4,49825,2664,2,315,99,0
14359-0,14359,1375,2,279,2,1
14359-1,14359,3042,1,605,87,1
14359-2,14359,2257,2,545,61,1
14359-3,14359,2228,1,691,97,0
14359-4,14359,2112,1,183,45,0
91260-0,91260,1662,1,785,64,1
91260-1,91260,2511,1,382,86,1
91260-2,91260,2470,1,891,69,1
91260-3,91260,1659,1,908,0,1
91260-4,91260,2513,2,895,38,1
97884-0,97884,2127,2,318,65,1
97884-1,97884,2105,1,345,2,1
97884-2,97884,2169,1,920,69,0
97884-3,97884,2736,1,136,50,1
38493-0,38493,1245,1,371,55,0
46019-0,46019,2858,1,147,54,0
46019-1,46019,2942,1,825,55,0
46019-2,46019,1542,1,364,34,0
46019-3,46019,2537,2,207,19,0
46019-4,46019,2700,1,314,48,1
46019-5,46019,1217,3,685,45,0
46019-6,46019,1647,1,462,70,0
46019-7,46019,1534,3,197,35,0
46019-8,46019,2169,1,879,60,0
86337-0,86337,1638,1,830,67,1
86337-1,86337,2592,2,137,11,1
86337-2,86337,1934,1,347,27,0
86337-3,86337,1638,1,849,76,1
86337-4,86337,1341,1,783,55,0
15598-0,15598,2037,1,153,76,0
15598-1,15598,2193,1,682,39,1
15598-2,15598,1812,1,423,47,0
15598-3,15598,1651,1,765,53,0
80882-0,80882,2902,1,450,28,1
80882-1,80882,2982,1,155,81,0
80882-2,80882,2105,1,179,49,1
80882-3,80882,1653,1,305,46,1
80882-4,80882,1199,2,597,26,0
80882-5,80882,2536,1,240,45,1
80882-6,80882,3021,1,626,61,0
80882-7,80882,1363,1,408,98,0
55882-0,55882,1450,1,912,46,0
70080-0,70080,2982,1,255,99,1
70080-1,70080,1831,1,672,88,0
70080-2,70080,1312,3,178,44,0
70080-3,70080,1573,1,609,19,1
70080-4,70080,1381,1,233,46,1
70080-5,70080,1199,1,313,37,1
70080-6,70080,2440,1,250,24,0
70080-7,70080,1934,1,641,78,0
70080-8,70080,1651,1,917,78,0
72619-0,72619,1498,3,400,99,0
72619-1,72619,3067,1,975,4,1
72619-2,72619,2127,1,165,86,1
72619-3,72619,1651,2,519,44,1
72619-4,72619,2513,2,410,39,0
72619-5,72619,2902,1,467,84,1
72619-6,72619,2127,2,983,25,0
72619-7,72619,2177,3,599,95,0
72619-8,72619,1655,1,130,72,1
72619-9,72619,2332,1,962,38,0
42021-0,42021,2112,1,494,78,0
31547-0,31547,1749,1,614,0,1
43757-0,43757,2241,1,581,33,0
43757-1,43757,2019,1,585,85,0
43757-2,43757,2919,1,740,39,0
43757-3,43757,1942,2,103,93,1
43757-4,43757,2112,1,868,0,1
43757-5,43757,2458,2,247,26,1
38649-0,38649,2026,1,648,94,0
38649-1,38649,2485,3,451,11,1
38649-2,38649,1604,1,870,75,0
38649-3,38649,1655,1,168,20,0
38649-4,38649,2537,1,225,49,1
38649-5,38649,2770,1,954,87,0
38649-6,38649,2980,2,207,16,1
89828-0,89828,1512,1,801,80,0
89828-1,89828,2475,1,274,69,1
89828-2,89828,1785,2,148,8,1
89828-3,89828,2916,1,557,14,0
89828-4,89828,2048,3,330,13,1
31773-0,31773,1650,2,474,95,0
31773-1,31773,1785,1,579,12,0
31773-2,31773,1419,1,322,17,0
31773-3,31773,1934,1,441,50,1
31773-4,31773,2446,1,780,4,1
31773-5,31773,1289,1,351,47,0
31773-6,31773,2440,1,252,22,0
31773-7,31773,2475,3,833,75,1
31773-8,31773,1690,1,526,4,1
31773-9,31773,2278,1,581,59,0
19208-0,19208,1870,1,674,9,1
19208-1,19208,1655,1,829,99,0
19208-2,19208,1752,1,557,100,0
19208-3,19208,1199,1,968,90,1
19208-4,19208,2485,2,205,98,0
19208-5,19208,2683,1,118,29,0
19208-6,19208,1655,1,338,61,0
